time,NDVI,Temperature,NDVI_interpolated,Temperature_interpolated
1996-08-31,0.7760491927617894,-359.8429312072952,0.7760491927617894,-359.8429312072952
1996-09-30,0.6929326176795508,25.55504287189191,0.6929326176795508,25.555042871891885
1996-10-31,0.7454484081667537,-463.6281655971677,0.7454484081667537,-463.6281655971677
1996-11-30,,,0.7675817650663133,-448.4722742484523
1996-12-31,,,0.7878961689871942,-451.4967708886224
1997-01-31,,,0.7569874977352402,-432.5882526236043
1997-02-28,,,0.6769049101978473,-451.43422005136534
1997-03-31,,,0.6104739007927344,-411.08798652833445
1997-04-30,,,0.5924142793484515,-402.60465951646427
1997-05-31,,,0.6182940877943444,-292.12299833640736
1997-06-30,,,0.6865764554195549,-355.5962649700569
1997-07-31,0.7207723209105825,-348.9749782037222,0.7207723209105825,-348.9749782037222
1997-08-31,0.6361980346111922,-352.96239643454794,0.6361980346111922,-352.96239643454794
1997-09-30,,,0.6697059496718577,-393.23152953204635
1997-10-31,0.6767843724160064,-382.36796396599453,0.6767843724160064,-382.36796396599453
1997-11-30,,,0.6868819914735249,-373.29747096036067
1997-12-31,,,0.6861688653722812,-384.4427951437443
1998-01-31,0.665158808870951,-351.0554110766667,0.665158808870951,-351.0554110766667
1998-02-28,,,0.5348854900657554,-402.04304972902594
1998-03-31,0.44482823052939474,-359.22893998593975,0.44482823052939474,-359.22893998593975
1998-04-30,,,0.46076318526138726,-315.2674501305262
1998-05-31,0.5231988658498098,-357.7990824649226,0.5231988658498098,-357.7990824649226
1998-06-30,0.42507315804995416,-371.6741350430294,0.42507315804995416,-371.6741350430294
1998-07-31,,,0.5221657265094909,-291.27730833047053
1998-08-31,,,0.5503968437671402,-72.26784425140121
1998-09-30,0.6838555026866567,12.385385446666685,0.6838555026866567,12.385385446666675
1998-10-31,0.6735135016067251,35.16768856080647,0.6735135016067251,35.16768856080648
1998-11-30,0.7084920956024694,-472.31400782066055,0.7084920956024694,-472.31400782066055
1998-12-31,,,0.7360906377448607,-453.20785577215463
1999-01-31,,,0.7488753911454917,-489.6484508786833
1999-02-28,,,0.6756905221559762,-504.85390498784705
1999-03-31,,,0.6120789807289995,-489.08314719959554
1999-04-30,,,0.582384124639841,-480.88868008219134
1999-05-31,,,0.5390194764420558,-596.3035774634022
1999-06-30,,,0.6082040549624963,-632.0628382664061
1999-07-31,0.63296697739145,-637.6438913094244,0.63296697739145,-637.6438913094244
1999-08-31,,,0.5573734689481651,-550.2908569876026
1999-09-30,,,0.5543694416292841,-553.2427037219544
1999-10-31,,,0.4989274875372516,-535.0750181270844
1999-11-30,0.45300091205252435,-537.0549544916946,0.45300091205252435,-537.0549544916946
1999-12-31,0.7490671328056127,-360.34974724423046,0.7490671328056127,-360.34974724423046
2000-01-31,,,0.6977623672031183,-370.4760430680288
2000-02-29,,,0.6204934311742336,-373.5738077482119
2000-03-31,0.5317919556381705,-391.9412010637016,0.5317919556381705,-391.9412010637016
2000-04-30,,,0.4935994607328925,-368.26268228277286
2000-05-31,0.5353283097290522,-361.57645279625586,0.5353283097290522,-361.57645279625586
2000-06-30,,,0.6312279759868712,-450.63296019264294
2000-07-31,0.6582742771713715,-493.95318146182467,0.6582742771713715,-493.95318146182467
2000-08-31,0.7590021798097528,-360.168848113093,0.7590021798097528,-360.168848113093
2000-09-30,,,0.7993209075851836,-396.20775714603826
2000-10-31,,,0.7772480720115923,-324.971872659328
2000-11-30,0.7763658321630024,-357.73865752446625,0.7763658321630024,-357.73865752446625
2000-12-31,,,0.7688218788214619,-388.9345103650061
2001-01-31,0.7058731209371646,-362.8438498014014,0.7058731209371646,-362.8438498014014
2001-02-28,,,0.6359145963847664,-344.06398671639954
2001-03-31,0.5881835168098875,-362.83001165501634,0.5881835168098875,-362.83001165501634
2001-04-30,0.5289952444543394,26.804736659466688,0.5289952444543394,26.8047366594667
2001-05-31,,,0.5588777571773038,-135.17931620984166
2001-06-30,0.5987603805527695,-482.3280613931707,0.5987603805527695,-482.3280613931707
2001-07-31,0.6636484399546823,-363.04518132714963,0.6636484399546823,-363.04518132714963
2001-08-31,0.5504946657008827,25.531794727449874,0.5504946657008827,25.531794727449864
2001-09-30,0.7524555076591057,-388.86067129209073,0.7524555076591057,-388.86067129209073
2001-10-31,,,0.7273669599372041,-134.4416481077891
2001-11-30,0.7321980993490362,29.88136927695832,0.7321980993490362,29.88136927695831
2001-12-31,0.7232876786635735,-375.5157996899673,0.7232876786635735,-375.5157996899673
2002-01-31,0.7611023716197794,-375.2202066613714,0.7611023716197794,-375.2202066613714
2002-02-28,,,0.6701800974779134,-355.65305720717976
2002-03-31,0.6055407753615275,-358.26090083764086,0.6055407753615275,-358.26090083764086
2002-04-30,,,0.5750048178143782,-234.90954540350873
2002-05-31,,,0.6151766027315998,-209.51061470531934
2002-06-30,0.6703028436743925,-366.2278254648851,0.6703028436743925,-366.2278254648851
2002-07-31,0.6510950691335429,-501.0217281912015,0.6510950691335429,-501.0217281912015
2002-08-31,,,0.6203256737470553,-259.19029710190466
2002-09-30,,,0.7002226507323535,-135.15660213755427
2002-10-31,0.6931653499603911,40.955781750109225,0.6931653499603911,40.955781750109225
2002-11-30,0.7345785066750691,-360.35647859630416,0.7345785066750691,-360.35647859630416
2002-12-31,,,0.744278122273148,-385.51606637143686
2003-01-31,0.6896526861389655,-358.9115644058806,0.6896526861389655,-358.9115644058806
2003-02-28,0.40507135713981685,-413.2116016792174,0.40507135713981685,-413.2116016792174
2003-03-31,0.3735792843619576,-354.8831536332286,0.3735792843619576,-354.8831536332286
2003-04-30,0.2271325094906093,-373.94922579834594,0.2271325094906093,-373.94922579834594
2003-05-31,0.33212613895797855,45.339470919470216,0.33212613895797855,45.33947091947019
2003-06-30,,,0.37296260244445084,-24.362415696345266
2003-07-31,,,0.4633267779601041,-79.94664412724103
2003-08-31,,,0.44491155593065806,-7.0171528906817
2003-09-30,,,0.5534992715623172,-17.297719755141486
2003-10-31,,,0.6112332320547719,-17.671845705505802
2003-11-30,0.7075319219005561,32.21365137279818,0.7075319219005561,32.21365137279821
2003-12-31,,,0.7627075506461342,-250.5419472180078
2004-01-31,0.7400899493588989,-487.78478418229514,0.7400899493588989,-487.78478418229514
2004-02-29,0.6058027782802847,-581.3434727520081,0.6058027782802847,-581.3434727520081
2004-03-31,0.562314471092583,-376.4318385909559,0.562314471092583,-376.4318385909559
2004-04-30,0.6817127736978159,-606.1429411991594,0.6817127736978159,-606.1429411991594
2004-05-31,0.6596816454085953,35.88109557617189,0.6596816454085953,35.8810955761719
2004-06-30,,,0.7313299992944222,-384.32726433778697
2004-07-31,0.7705278910072142,-686.7391875244873,0.7705278910072142,-686.7391875244873
2004-08-31,0.3507232823490248,28.173256229173575,0.3507232823490248,28.173256229173603
2004-09-30,0.7866184573649523,32.782106533513534,0.7866184573649523,32.78210653351351
2004-10-31,0.7745414567266998,-371.7100868395808,0.7745414567266998,-371.7100868395808
2004-11-30,,,0.7578973581382227,-314.67990705482714
2004-12-31,0.7480990459226365,-359.4083423873544,0.7480990459226365,-359.4083423873544
2005-01-31,0.6955430082366056,-214.7917161234401,0.6955430082366056,-214.7917161234401
2005-02-28,0.6328789966801647,-406.4218681713261,0.6328789966801647,-406.4218681713261
2005-03-31,0.5367828997965604,-558.9047404837675,0.5367828997965604,-558.9047404837675
2005-04-30,0.4273756022211071,21.828012897500017,0.4273756022211071,21.828012897500003
2005-05-31,0.5544756216138347,28.68578338893493,0.5544756216138347,28.685783388934965
2005-06-30,,,0.7033261649862546,-246.22807735359453
2005-07-31,0.8070668375174698,-461.2513481824252,0.8070668375174698,-461.2513481824252
2005-08-31,0.8020554073369953,-553.4708817745457,0.8020554073369953,-553.4708817745457
2005-09-30,0.798530624205258,-839.9824158784234,0.798530624205258,-839.9824158784234
2005-10-31,0.7702908984662555,-408.4131627209444,0.7702908984662555,-408.4131627209444
2005-11-30,,,0.7918789692256772,-432.0279328171925
2005-12-31,0.8034640908844696,-488.3770083672839,0.8034640908844696,-488.3770083672839
2006-01-31,0.7179077439489957,-556.2717012337916,0.7179077439489957,-556.2717012337916
2006-02-28,0.678447269202158,32.99737447079453,0.678447269202158,32.997374470794455
2006-03-31,,,0.6161389432609881,-83.43595066404811
2006-04-30,,,0.569376858714942,-45.57188571367948
2006-05-31,,,0.6005847043007725,-233.62199225979552
2006-06-30,,,0.6624616482455774,-478.7479803254985
2006-07-31,0.6789221431045864,-652.0103871035803,0.6789221431045864,-652.0103871035803
2006-08-31,0.7590057276647157,-354.1297812865488,0.7590057276647157,-354.1297812865488
2006-09-30,0.7627421086201503,-234.74108859485202,0.7627421086201503,-234.74108859485202
2006-10-31,0.5878578183073118,32.43924541021884,0.5878578183073118,32.43924541021886
2006-11-30,0.7290982539873471,-1139.0594276157422,0.7290982539873471,-1139.0594276157422
2006-12-31,,,0.7358187425314769,-853.2777152702831
2007-01-31,0.6873056477216142,-453.46538168334695,0.6873056477216142,-453.46538168334695
2007-02-28,,,0.6204329255860583,-381.61198462493127
2007-03-31,,,0.548194880775472,-256.440028344582
2007-04-30,,,0.5094645955738084,-121.85695806356597
2007-05-31,,,0.56200738186804,-84.5579907606118
2007-06-30,,,0.6163000502907718,39.821466973007716
2007-07-31,0.6423489933716465,32.60026047920002,0.6423489933716465,32.60026047920002
2007-08-31,,,0.6197126794388164,112.75962631307974
2007-09-30,0.6829203535314795,36.45375256490568,0.6829203535314795,36.4537525649057
2007-10-31,,,0.671298614481382,-113.19157410922733
2007-11-30,0.6796020466507461,-379.2155505074015,0.6796020466507461,-379.2155505074015
2007-12-31,0.7019918039777281,-373.2784482228524,0.7019918039777281,-373.2784482228524
2008-01-31,0.6622235391305911,-503.0456512797675,0.6622235391305911,-503.0456512797675
2008-02-29,0.6330071642076218,-237.41430818726792,0.6330071642076218,-237.41430818726792
2008-03-31,0.5566477937408076,-238.8316707129583,0.5566477937408076,-238.8316707129583
2008-04-30,0.5475589128786058,35.29380021525716,0.5475589128786058,35.293800215257136
2008-05-31,0.5138433886915161,-546.2709353009443,0.5138433886915161,-546.2709353009443
2008-06-30,,,0.5833154668980636,-524.7614168729185
2008-07-31,,,0.615600643287239,-431.82025103192655
2008-08-31,,,0.593558735292957,-202.0403209004886
2008-09-30,,,0.6712468681234731,-145.123941375129
2008-10-31,,,0.6644531285581471,28.2561307658857
2008-11-30,0.7120915637591306,35.856493324762994,0.7120915637591306,35.856493324762994
2008-12-31,,,0.7276579561888106,-82.23175640266575
2009-01-31,,,0.6822958531253953,-130.62585360758425
2009-02-28,0.5896340314184855,-316.8134908005662,0.5896340314184855,-316.8134908005662
2009-03-31,0.6034314370303445,-366.9216700803738,0.6034314370303445,-366.9216700803738
2009-04-30,0.45463797049492366,24.113434185413386,0.45463797049492366,24.113434185413382
2009-05-31,0.647395744895284,-431.34842574510503,0.647395744895284,-431.34842574510503
2009-06-30,0.6844789932069711,-460.20358182880915,0.6844789932069711,-460.20358182880915
2009-07-31,0.7160158205658614,36.93182181878507,0.7160158205658614,36.93182181878507
2009-08-31,0.6383695634079927,-620.6482005862622,0.6383695634079927,-620.6482005862622
2009-09-30,,,0.7029811892063691,-329.2046928904711
2009-10-31,0.6957468844351067,24.855278807198026,0.6957468844351067,24.855278807198033
2009-11-30,0.5492924610800983,17.452900265311225,0.5492924610800983,17.4529002653112
2009-12-31,0.8014722886406548,-649.3602762851306,0.8014722886406548,-649.3602762851306
2010-01-31,0.7272365602601739,-365.5060091071323,0.7272365602601739,-365.5060091071323
2010-02-28,,,0.6303816721793751,-518.5953619414151
2010-03-31,0.551581216729967,-558.2617607976871,0.551581216729967,-558.2617607976871
2010-04-30,0.5715781396376202,-481.1932657113328,0.5715781396376202,-481.1932657113328
2010-05-31,0.5348226700026552,31.81410569369629,0.5348226700026552,31.814105693696263
2010-06-30,,,0.6251603670680522,-70.48108856242357
2010-07-31,,,0.6479104965057084,-84.1400978150964
2010-08-31,,,0.6196756588691972,-9.462772153287574
2010-09-30,,,0.6838062706751415,-3.4234725987711556
2010-10-31,,,0.6916059813049807,23.73278525330116
2010-11-30,0.7225453040207308,35.24199874591625,0.7225453040207308,35.24199874591625
2010-12-31,0.6985807556592305,27.59045504660624,0.6985807556592305,27.59045504660625
2011-01-31,0.6939241156586726,-491.2668221446085,0.6939241156586726,-491.2668221446085
2011-02-28,0.6561585263554506,-460.5351096053246,0.6561585263554506,-460.5351096053246
2011-03-31,0.5499444701533902,33.26913719507694,0.5499444701533902,33.26913719507695
2011-04-30,0.5974131293024955,-493.55219974361415,0.5974131293024955,-493.5521997436142
2011-05-31,,,0.6494515279809284,-449.34816980668955
2011-06-30,,,0.7363490534038131,-631.1203726393308
2011-07-31,0.7872611824704833,-692.1753607303024,0.7872611824704833,-692.1753607303024
2011-08-31,0.7768695230981184,35.87518933407993,0.7768695230981184,35.87518933407995
2011-09-30,0.8065671569331354,-455.2472036685469,0.8065671569331354,-455.2472036685469
2011-10-31,0.7394079212779909,31.81717940754493,0.7394079212779909,31.817179407544927
2011-11-30,0.6352340931501472,27.755055766860487,0.6352340931501472,27.755055766860465
2011-12-31,0.7576423870766588,-547.3699213903276,0.7576423870766588,-547.3699213903276
2012-01-31,0.6777015593916274,30.371989595310364,0.6777015593916274,30.371989595310367
2012-02-29,0.5768263111617924,-648.8357101937021,0.5768263111617924,-648.8357101937021
2012-03-31,0.5600632059832108,-510.4236034874182,0.5600632059832108,-510.4236034874182
2012-04-30,0.5988428613084467,29.456158440650423,0.5988428613084467,29.456158440650427
2012-05-31,0.579698056818044,33.503390843073184,0.579698056818044,33.50339084307325
2012-06-30,0.7051961079661575,-450.043212678524,0.7051961079661575,-450.043212678524
2012-07-31,0.6282871405292455,-518.3881461129496,0.6282871405292455,-518.3881461129496
2012-08-31,0.6898033889774925,-703.6091561803438,0.6898033889774925,-703.6091561803438
2012-09-30,0.6963887309255696,-569.2012497318389,0.6963887309255696,-569.2012497318389
2012-10-31,0.7643473434574933,-475.589073495596,0.7643473434574933,-475.589073495596
2012-11-30,0.8137938499355415,-471.92841380925626,0.8137938499355415,-471.92841380925626
2012-12-31,0.7537444626027372,-506.5990078393166,0.7537444626027372,-506.5990078393166
2013-01-31,0.6849512750005533,-166.87604991340214,0.6849512750005533,-166.87604991340214
2013-02-28,0.6290323181265765,-516.5292564192824,0.6290323181265765,-516.5292564192824
2013-03-31,,,0.5671875293972384,-509.42433213787166
2013-04-30,,,0.5549954543710176,-429.2312334700802
2013-05-31,,,0.5844221123284763,-379.05547809379607
2013-06-30,,,0.6323994621141336,-475.64113849095065
2013-07-31,0.6563809759133175,-499.6786588349068,0.6563809759133175,-499.6786588349068
2013-08-31,,,0.6697353554194945,-441.96102098933414
2013-09-30,,,0.7772087905559564,-454.4099543860341
2013-10-31,0.8064463724379739,-438.3275771259703,0.8064463724379739,-438.3275771259703
2013-11-30,0.7682417461741792,-376.1220388653971,0.7682417461741792,-376.1220388653971
2013-12-31,0.7689029708558419,-360.94463717307144,0.7689029708558419,-360.94463717307144
2014-01-31,0.7571592374507947,-360.27564649564516,0.7571592374507947,-360.27564649564516
2014-02-28,0.7148297388284376,-359.7266669035015,0.7148297388284376,-359.7266669035015
2014-03-31,0.6698166295501645,-358.86379396376645,0.6698166295501645,-358.86379396376645
2014-04-30,,,0.6153054205027395,-283.28581768130556
2014-05-31,,,0.6195626521997696,-226.29201716732308
2014-06-30,,,0.6535731015520356,-324.2169776577715
2014-07-31,0.6547245689999412,-356.2111249124821,0.6547245689999412,-356.2111249124821
2014-08-31,0.6408199587403965,-353.57552035641135,0.6408199587403965,-353.57552035641135
2014-09-30,0.6280884846471311,-852.2786116309064,0.6280884846471311,-852.2786116309064
2014-10-31,0.7033987750459829,-413.5607957309787,0.7033987750459829,-413.5607957309787
2014-11-30,0.8175660434185589,-358.3871435920578,0.8175660434185589,-358.3871435920578
2014-12-31,0.821693415716012,-361.3025690614285,0.821693415716012,-361.3025690614285
2015-01-31,0.8027312582584623,-361.8133145330124,0.8027312582584623,-361.8133145330124
2015-02-28,0.7498566071125189,-360.1092950212836,0.7498566071125189,-360.1092950212836
2015-03-31,0.6878509669899309,-387.8701393474279,0.6878509669899309,-387.8701393474279
2015-04-30,0.6936437579864928,-367.0012097787652,0.6936437579864928,-367.0012097787652
2015-05-31,0.6235024858283889,-365.1358840301637,0.6235024858283889,-365.1358840301637
2015-06-30,0.7357029197351477,-357.2767681931107,0.7357029197351477,-357.2767681931107
2015-07-31,0.7207617760560091,-355.8821656693582,0.7207617760560091,-355.8821656693582
2015-08-31,0.6828208254864709,-364.5185958699257,0.6828208254864709,-364.5185958699257
2015-09-30,0.6504263787868367,-378.7794374566292,0.6504263787868367,-378.7794374566292
2015-10-31,0.5393278183964012,-917.4701941291602,0.5393278183964012,-917.4701941291601
2015-11-30,0.703012627601681,-352.5873589109497,0.703012627601681,-352.5873589109497
2015-12-31,0.672118499936258,-352.2575602719516,0.672118499936258,-352.2575602719516
2016-01-31,0.5723607056549355,-352.9407568851539,0.5723607056549355,-352.9407568851539
2016-02-29,0.48242036822514495,-353.29952787797095,0.48242036822514495,-353.29952787797095
2016-03-31,0.4226811255532863,-373.8739804117389,0.4226811255532863,-373.8739804117389
2016-04-30,0.37805350822721423,-353.1519421719516,0.37805350822721423,-353.1519421719516
2016-05-31,0.5593252042934228,-348.9351519388082,0.5593252042934228,-348.9351519388082
2016-06-30,0.6476673333496891,-353.1367591793779,0.6476673333496891,-353.1367591793779
2016-07-31,0.6556553758527389,-350.5067326886903,0.6556553758527389,-350.5067326886903
2016-08-31,0.542528970477963,30.72183240340784,0.542528970477963,30.72183240340786
2016-09-30,0.7169710776788963,35.99684005789827,0.7169710776788963,35.99684005789828
2016-10-31,0.7909049379009161,31.038965240000024,0.7909049379009161,31.03896524000004
2016-11-30,0.7547204170352875,-377.68994191304154,0.7547204170352875,-377.68994191304154
2016-12-31,0.7444575396156968,-360.2148193938179,0.7444575396156968,-360.2148193938179
2017-01-31,0.7320341914841753,-361.8501640118926,0.7320341914841753,-361.8501640118926
2017-02-28,0.7257890245452246,-360.4806974773935,0.7257890245452246,-360.4806974773935
2017-03-31,0.6942198717348359,-358.4878836260209,0.6942198717348359,-358.4878836260209
2017-04-30,0.69549387745438,-357.4771439239581,0.69549387745438,-357.4771439239581
2017-05-31,0.745209681160755,-357.2204100349181,0.745209681160755,-357.2204100349181
2017-06-30,,,0.7702798206532339,-387.7968640183184
2017-07-31,0.7629274444282615,-354.68960403075613,0.7629274444282615,-354.68960403075613
2017-08-31,,,0.7246486241657254,-163.41981558287912
2017-09-30,,,0.7716568881683825,-93.66555442943599
2017-10-31,0.7503940838761481,28.659628901055918,0.7503940838761481,28.659628901055896
2017-11-30,0.7890625390550225,28.70956456339736,0.7890625390550225,28.70956456339735
2017-12-31,0.7771221188835066,-360.5061189082755,0.7771221188835066,-360.5061189082755
2018-01-31,0.7516005211937932,-381.1901362007148,0.7516005211937932,-381.1901362007148
2018-02-28,0.7044177116426404,-363.08751785142493,0.7044177116426404,-363.08751785142493
2018-03-31,0.6254326133323542,-374.47035548765973,0.6254326133323542,-374.47035548765973
2018-04-30,0.6352480080837964,-357.3178013698878,0.6352480080837964,-357.3178013698878
2018-05-31,,,0.6814740325958265,-87.15411460189748
2018-06-30,0.751544119620149,34.739279098204534,0.751544119620149,34.73927909820452
2018-07-31,0.6754906072382408,26.263288566019437,0.6754906072382408,26.263288566019412
2018-08-31,0.73959276633803,-382.5694382055555,0.73959276633803,-382.5694382055555
2018-09-30,,,0.7811585516820496,-398.46325373748164
2018-10-31,,,0.7571585578592668,-361.55930873795234
2018-11-30,0.7614860497234484,-362.68705848645055,0.7614860497234484,-362.68705848645055
2018-12-31,0.7833949520341368,-361.27340718862587,0.7833949520341368,-361.27340718862587
2019-01-31,0.7239256672371681,-363.6879426826997,0.7239256672371681,-363.6879426826997
2019-02-28,0.6984021299074331,-364.47631447046297,0.6984021299074331,-364.47631447046297
2019-03-31,0.6359430290398297,-361.4197488588927,0.6359430290398297,-361.4197488588927
2019-04-30,0.6253953695722637,-355.37446268466095,0.6253953695722637,-355.37446268466095
2019-05-31,,,0.6165493381632506,-104.30690347440591
2019-06-30,0.6242830429661962,40.29996681913268,0.6242830429661962,40.29996681913269
2019-07-31,0.6845671384968076,-357.37120781353343,0.6845671384968076,-357.37120781353343
2019-08-31,0.6760056955637497,-361.0597440507995,0.6760056955637497,-361.0597440507995
2019-09-30,,,0.7285005961145269,-389.31269824209335
2019-10-31,0.7099645907130203,-368.012670927405,0.7099645907130203,-368.012670927405
2019-11-30,0.7715748109975231,-395.38736974536977,0.7715748109975231,-395.38736974536977
2019-12-31,0.742380996736891,24.8375636645422,0.742380996736891,24.837563664542188
2020-01-31,0.7614975587272634,-360.4600684843876,0.7614975587272634,-360.4600684843876
2020-02-29,0.6653580056788088,-358.1719447212049,0.6653580056788088,-358.1719447212049
2020-03-31,0.5429637090865466,-354.15048316364346,0.5429637090865466,-354.15048316364346
2020-04-30,0.49566939630564183,-367.615550640765,0.49566939630564183,-367.615550640765
2020-05-31,0.4951012368036799,-355.22365537533074,0.4951012368036799,-355.22365537533074
2020-06-30,0.5949200720449962,-541.7455001965805,0.5949200720449962,-541.7455001965805
2020-07-31,0.6603166882006072,-379.46650396199317,0.6603166882006072,-379.46650396199317
2020-08-31,,,0.6502233217564398,-339.201734638861
2020-09-30,0.7344699729729576,-437.4970078170189,0.7344699729729576,-437.4970078170189
2020-10-31,0.734203666303204,-883.5022731859756,0.734203666303204,-883.5022731859756
2020-11-30,,,0.7442853560192428,-518.1525516117554
2020-12-31,0.757545839164876,-171.9688882384941,0.757545839164876,-171.9688882384941
2021-01-31,0.6642370787244475,20.584102342586224,0.6642370787244475,20.58410234258622
2021-02-28,0.7161266401857883,-164.2549976929777,0.7161266401857883,-164.2549976929777
2021-03-31,,,0.6648755877508126,-383.46329936423416
2021-04-30,0.6522134217752247,-505.52219265423156,0.6522134217752247,-505.52219265423156
2021-05-31,0.7010838616745201,-359.71504722013157,0.7010838616745201,-359.71504722013157
2021-06-30,0.7504931662552858,-357.1798540754306,0.7504931662552858,-357.1798540754306
2021-07-31,0.783522235930061,-356.9688873359737,0.783522235930061,-356.9688873359737
2021-08-31,0.6907934390356191,26.7808092167635,0.6907934390356191,26.780809216763487
2021-09-30,0.7352468479552587,-374.7642437475273,0.7352468479552587,-374.7642437475273
2021-10-31,0.7690976620589003,-360.63830799212644,0.7690976620589003,-360.63830799212644
2021-11-30,0.7536275034333365,-371.3490626563625,0.7536275034333365,-371.3490626563625
2021-12-31,0.7554184538826025,-165.62204535845385,0.7554184538826025,-165.62204535845385
